narrContainer_id,narrContainer_title,narrContainer_novel_id_fk,narrContainer_level_id_fk,narrContainer_parent_id,narrContainer_startPage,narrContainer_startPhrase,narrContainer_endPage,narrContainer_endPhrase,narrContainer_narrator_id_fk,narrContainer_protagonist_id_fk,narrContainer_narratee_id_fk,narrContainer_embeddedContainerType_id_fk,narrContainer_previouslyPublished_id_fk
740,9_A+L [1.27],14,2,711,245,"""'Oh' I said. 'I'm serious. It's a real book.'""",245,"""'Oh' I said. 'I'm serious. It's a real book.'""",39,1138,0,0,2
741,9_A+L [1.28],14,2,711,246,"""I played along. I said: I couldn't be more serious.""",246,"""I played along. I said: I couldn't be more serious.""",38,1132,0,0,2
742,9_A+L [1.29],14,2,711,247,"""I didn't know what to say.""",247,"""I said, 'I'm sorry. I don't understand.""",39,1138,0,0,2
743,9_A+L [1.30],14,2,711,248,"""I saw that I'd frightened her.""",250,"""His name was Isaac.""",38,1132,0,0,2
744,9_A+L [1.31],14,2,711,251,"""And then I realized that I'd been searching for the wrong person.""",251,"""I said, 'The son you think didn't know you existed, was his name Isaac Moritz?""",39,1138,0,0,2
745,9_A+L [1.32],14,2,711,252,"""I felt my heart surge.""",252,"""She tapped me twice.""",38,1132,0,0,2
746,9_THE DEATH OF LEOPOLD GURSKY,14,1,0,255,"""Leopold Gursky started dying on August 18th, 1920.""",255,"""It was life.""",38,1132,0,0,2
747,"9_""Once upon a time there was a boy""",14,3,534,11,"""Once upon a time there was a boy""",13,"""After all, what does it mean for a man to hide one more thing when he has vanished completely?""",38,0,0,4,2
749,Volume 1,12,1,0,3,,128,,53,0,0,0,2
750,Chapter II,12,2,749,8,"""Mr. Bennet was among the earliest of those who waited on Mr. Bingley.""",10,"""...how soon he would return Mr. Bennet's visit, and determining when they should ask him to dinner.",53,0,0,0,2
751,Chapter III,12,2,749,11,"""Not all that Mrs Bennet, however, with the assistance of her five daughters...""",15,"""'I quite detest the man.'""",53,0,0,0,2
752,Chapter IV,12,2,749,16,"""When Jane and Elizabeth were alone, the former, who had been cautious in her praise...""",18,"""...and their brother felt authorised by such a commendation to think of her as he chose.""",53,0,0,0,2
753,Chapter V,12,2,749,19,"""Within a short walk of Longbourn lived a family with whom the Bennets were particularly intimate.""",21,"""...she continued to declare that she would, and the argument ended only with the visit.""",53,0,0,0,2
754,Chapter VI,12,2,749,22,"""The ladies of Longbourn soon waited on those of Netherfield.""",28,"""...and as his composure convinced her that all was safe, her with flowed long.""",53,0,0,0,2
755,Chapter VII,12,2,749,29,"""Mr. Bennet's property consisted almost entirely in an estate of two thousand a year...""",34,"""...to Longbourn to acquaint the family with her stay, and bring back a supply of clothes.""",53,0,0,0,2
756,Chapter VIII,12,2,749,35,"""At five o'clock the two ladies retired to dress, and half past six Elizabeth was summoned...""",40,"""...every possible attention might be paid to the sick lady and her sister.""",53,0,0,0,2
757,Chapter IX,12,2,749,41,,45,,53,0,0,0,2
758,Chapter X,12,2,749,42,,52,,53,0,0,0,2
759,Chapter XI,12,2,749,53,,57,,53,0,0,0,2
760,Chapter XII,12,2,749,58,,59,,53,0,0,0,2
761,Chapter XIII,12,2,749,60,,64,,53,0,0,0,2
762,Chapter XIV,12,2,749,65,,68,,53,0,0,0,2
763,Chapter XV,12,2,749,69,,73,,53,0,0,0,2
764,Chapter XVI,12,2,749,74,,83,,53,0,0,0,2
765,Chapter XVII,12,2,749,84,,87,,53,0,0,0,2
766,Chapter XVIII,12,2,749,88,,101,,53,0,0,0,2
767,Chapter XIX,12,2,749,102,,107,,53,0,0,0,2
768,Chapter XX,12,2,749,108,,112,,53,0,0,0,2
769,Chapter XXI,12,2,749,113,,118,,53,0,0,0,2
770,Chapter XXII,12,2,749,119,,123,,53,0,0,0,2
772,Volume 2,12,1,0,129,,232,,53,0,0,0,2
773,Chapter I (V2),12,2,772,131,,136,,53,0,0,0,2
775,Chapter II (V2),12,2,772,137,,141,,53,0,0,0,2
776,Chapter III (V2),12,2,772,142,,148,,53,0,0,0,2
777,Chapter IV (V2),12,2,772,149,,152,,53,0,0,0,2
778,Chapter V (V2),12,2,772,153,,156,,53,0,0,0,2
779,Chapter VI (V2),12,2,772,157,,163,,53,0,0,0,2
780,Chapter VII (V2),12,2,772,164,,167,,53,0,0,0,2
781,Chapter VIII (V2),12,2,772,168,,172,,53,0,0,0,2
782,Chapter IX (V2),12,2,772,173,,177,,53,0,0,0,2
783,Chapter X (V2),12,2,772,178,,183,,53,0,0,0,2
785,Chapter XI (V2),12,2,772,184,,189,,53,0,0,0,2
786,Chapter XII (V2),12,2,772,190,,197,,53,0,0,0,2
787,Chapter XIII (V2),12,2,772,198,,205,,53,0,0,0,2
788,Chapter XIV (V2),12,2,772,204,,207,,53,0,0,0,2
789,Chapter XV (V2),12,2,772,208,,210,,53,0,0,0,2
790,Chapter XVI (V2),12,2,772,211,,215,,53,0,0,0,2
791,Chapter XVII (V2),12,2,772,216,,220,,53,0,0,0,2
792,Chapter XVIII (V2),12,2,772,221,,227,,53,0,0,0,2
793,Chapter XIX (V2),12,2,772,228,,232,,53,0,0,0,2
794,Volume 3,12,1,0,233,,367,,53,0,0,0,2
795,Chapter I (V3),12,2,794,235,,247,,53,0,0,0,2
796,Chapter II (V3),12,2,794,248,,254,,53,0,0,0,2
797,Chapter III (V3),12,2,794,255,,259,,53,0,0,0,2
798,Chapter IV (V3),12,2,794,260,,267,,53,0,0,0,2
799,Chapter V (V3),12,2,794,268,,278,,53,0,0,0,2
800,Chapter VI (V3),12,2,794,279,,284,,53,0,0,0,2
801,Chapter VII (V3),12,2,794,285,,291,,53,0,0,0,2
802,Chapter VIII (V3),12,2,794,292,,297,,53,0,0,0,2
803,Chapter IX (V3),12,2,794,298,,303,,53,0,0,0,2
804,Chapter X (V3),12,2,794,304,,311,,53,0,0,0,2
805,Chapter XI (V3),12,2,794,312,,319,,53,0,0,0,2
806,Chapter XII (V3),12,2,794,320,,324,,53,0,0,0,2
807,Chapter XIII (V3),12,2,794,325,,331,,53,0,0,0,2
808,Chapter XIV (V3),12,2,794,332,,339,,53,0,0,0,2
809,Chapter XV (V3),12,2,794,340,,344,,53,0,0,0,2
810,Chapter XVI (V3),12,2,794,345,,351,,53,0,0,0,2
811,Chapter XVII (V3),12,2,794,352,,358,,53,0,0,0,2
812,Chapter XVIII (V3),12,2,794,359,,363,,53,0,0,0,2
813,Chapter XIX (V3),12,2,794,364,,367,,53,0,0,0,2
814,Chapter I,12,2,748,5,,7,,53,0,0,0,2
815,"9_""The book you gave me is sitting on my desk, and every day I learn to read it a little more""",14,3,544,39,"9_""The book you gave me is sitting on my desk, and every day I learn to read it a little more""",39,"9_""The book you gave me is sitting on my desk, and every day I learn to read it a little more""",43,1177,1182,3,2
816,"8_April Sixth, 1928.",15,1,0,180,"""Once a bitch always a bitch, what I say.""",264,"""...and two of them can sleep in my bed and another one can have my place at the table too.""",54,1434,0,0,2
817,"8_April Eighth, 1928.",15,1,0,265,"""The day dawned bleak and chill, a moving wall of gray light out of the northeast which, instead...""",321,"""...from left to right, post and tree, window and doorway and signboard each in its ordered place.""",55,0,0,0,2
818,"8_""I had no answer to my letter about Quentin's easter dress.""",15,2,816,190,"""I had no answer to my letter about Quentin's easter dress....""",190,"""...You'd better wire me at once about her to this address.""",56,1435,1434,3,2
819,Chapter XXIII,12,2,748,124,,128,,53,0,0,0,2
820,"8_""Dear daddy wish you were here.""",15,2,816,193,"""Dear daddy wish you were here.""",193,"""No good parties when daddys out of town I miss my sweet daddy""",57,1462,1434,3,2
821,I,17,1,0,1,The Korowai Pass had been closed since the end of the summer...,122,"...Mr Darvish knelt, and Sir Owen arose.",0,0,0,0,2
822,Roots,19,1,0,1,First there was nothing.,152,"The whole house dims, the moment she dies.",59,0,0,0,2
823,Trunk,19,1,0,153,A man sits at a desk in his cell in a medium-security prison.,352,"She struggles for a few seconds to hear the answer, before softening into whatever happens next.",59,0,0,0,2
824,Crown,19,1,0,353,A man in the boreal north lies on his back on the cold ground at dawn.,472,...he might even finish out the first half of the sentence just in time to die.,59,0,0,0,2
825,Seeds,19,1,0,473,Say the planet is born at midnight and it runs for one day.,502,This will never end.,59,0,0,0,2
826,Nicholas Hoel,19,2,822,5,Now is the time of chestnuts,23,...the bluest of midwestern winter skies.,59,0,0,0,2
827,Mimi Ma,19,2,822,24,The day in 1948 when Ma Sih Hsuin gets his third-class ticket for a crossing...,46,The fisherman's song.,59,0,0,0,2
828,Adam Appich,19,2,822,47,A five-year-old in 1968 paints a picture.,63,"""Don't ever blow smoke up my ass again.""",59,0,0,0,2
829,Ray Brinkman and Dorothy Cazaly,19,2,822,64,They're not hard to find: two people for whom trees mean almost nothing.,72,"""Huh. It's okay. I'm not going anywhere. Let's plant something.""",59,0,0,0,2
830,Douglas Pavlicek,19,2,822,73,The cops arrive on the landing of Douglas Pavlicek's tiny efficiency...,90,Then no one will be left to fuck you over.,59,0,0,0,2
831,Neelay Mehta,19,2,822,91,The boy who'll help change humans into other creatures...,111,"...the plan that now uses him, although he thinks it's his.",59,0,0,0,2
832,Patricia Westerford,19,2,822,112,"It's 1950, and like the boy Cyparissus, whom she'll soon discover...",144,...and every one of them keeps making things.,59,0,0,0,2
833,Olivia Vandergriff,19,2,822,145,Snow is thigh-high and the going slow.,152,"The whole house dims, the moment she dies.",59,0,0,0,2
834,"8_""'My dear young nephew...'""",15,2,816,223,"""'My dear young nephew', it says,...""",224,"""'...Maury L. Bascomb.'""",58,1448,1434,3,2
835,Prologue: Island,20,1,0,1,"Once upon a memory, at the far end of the Mediterranean Sea...",6,...as every secret is bound to do in the end.,61,0,0,0,2
836,Part One: How to Bury a Tree,20,1,0,7,It was the last lesson of the year at Brook Hill Secondary School in north London.,72,She dropped another sugar cube into her tea and watched it dissolve.,61,0,0,0,2
837,Part Two: Roots,20,1,0,73,An hour to midnight.,142,Our future...,61,0,0,0,2
838,Part Three: Trunk,20,1,0,143,It was the day a heatwave descended on Nicosia.,190,"...there will be no winners, human or otherwise.",61,0,0,0,2
839,Part Four: Branches,20,1,0,191,'So what exactly are you working on nowadays?',256,"...and yet he felt more alive than he had in a long, long while.",61,0,0,0,2
840,Part Five: Ecosystem,20,1,0,257,The next day the butterflies came.,308,"If you find my husband, please bury him next to me.",61,0,0,0,2
841,Part Six: How to Unbury a Tree,20,1,0,309,On New Year's Eve they had planned a quiet dinner...,343,...the remains of our love.,61,0,0,0,2
842,Economy,21,1,0,3,,80,,60,0,0,0,2
843,"Where I lived, and What I Lived For",21,1,0,81,,98,,60,0,0,0,2
844,Reading,21,1,0,99,,110,,60,0,0,0,2
845,Sounds,21,1,0,111,,128,,60,0,0,0,2
846,Solitude,21,1,0,129,,139,,60,0,0,0,2
847,Visitors,21,1,0,140,,154,,60,0,0,0,2
848,The Bean-Field,21,1,0,155,,166,,60,0,0,0,2
849,The Village,21,1,0,167,,172,,60,0,0,0,2
850,The Ponds,21,1,0,173,,200,,60,0,0,0,2
851,Baker Farm,21,1,0,201,,209,,60,0,0,0,2
852,Higher Laws,21,1,0,210,,222,,60,0,0,0,2
853,Brute Neighbours,21,1,0,223,,237,,60,0,0,0,2
854,House-Warming,21,1,0,238,,255,,60,0,0,0,2
855,Former Inhabitants: and Winter Visitors,21,1,0,256,,270,,60,0,0,0,2
856,Winter Animals,21,1,0,271,,281,,60,0,0,0,2
857,The Pond in Winter,21,1,0,282,,298,,60,0,0,0,2
858,Spring (W),21,1,0,299,,319,,60,0,0,0,2
859,Conclusion,21,1,0,320,,334,,60,0,0,0,2
860,"8_April Seventh, 1928",15,1,0,3,"""Through the fence, between the curling flower spaces, I could see them hitting.""",75,"""...even when Caddy says that I have been asleep.""",62,1443,0,0,2
861,"8_June Second, 1910",15,1,0,76,"""When the shadow of the sash appeared on the curtains...""",179,"""...so I didn't have to open the bag anymore.""",63,1444,0,0,2
862,Test Emma Level 1,22,1,0,1,,3,,64,2566,2567,0,2
863,Test Emma Level 2,22,2,862,2,,3,,64,2566,2567,0,2
